"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Blocked","Fair Catch","Touchback","Downed","Out Of Bounds"
0047000520131026,193,47,1046408,1,62,0,0,1,0,0
0694000820131026,10,694,1034090,1,56,0,0,0,0,0
0694000820131026,49,694,1034090,1,43,0,0,0,0,1
0694000820131026,96,8,1030855,1,42,0,0,0,1,0
0694000820131026,104,694,1034090,1,40,0,0,0,1,0
0694000820131026,144,694,1034090,1,45,0,0,0,0,0
0694000820131026,148,8,1030855,1,38,0,0,0,0,1
0694000820131026,155,694,1034090,1,47,0,0,0,1,0
0229003720131026,24,229,1047062,1,63,0,0,0,0,0
0229003720131026,36,229,1047062,1,40,0,0,0,0,0
0229003720131026,44,37,1031070,1,43,0,1,0,0,0
0229003720131026,49,229,1047062,1,34,0,0,0,0,1
0229003720131026,59,229,1047062,1,50,0,0,0,0,0
0229003720131026,64,37,1031070,1,29,0,1,0,0,0
0229003720131026,73,229,1047062,1,33,0,1,0,0,0
0229003720131026,88,229,1047062,1,47,0,0,0,0,0
0229003720131026,130,229,1047062,1,52,0,0,0,0,0
0229003720131026,149,229,1047062,1,52,0,0,0,0,0
0229003720131026,163,229,1047062,1,49,0,0,0,0,0
0229003720131026,169,37,1031070,1,47,0,1,0,0,0
0229003720131026,173,229,1047062,1,42,0,0,0,1,0
0709007120131026,28,71,1038834,1,38,0,0,0,1,0
0709007120131026,56,71,1038834,1,20,0,0,0,1,0
0709007120131026,111,709,1034355,1,33,0,1,0,0,0
0709007120131026,130,709,1034355,1,44,0,0,0,1,0
0164012820131026,31,164,1023707,1,50,0,0,0,0,0
0164012820131026,47,164,1023707,1,53,0,0,0,0,0
0164012820131026,84,164,1023707,1,42,0,0,0,0,0
0164012820131026,105,164,1023707,1,45,0,0,0,0,0
0164012820131026,124,128,1046746,1,42,0,0,1,0,0
0164012820131026,162,128,1046746,1,34,0,0,0,0,0
0164012820131026,166,164,1023707,1,36,0,0,0,0,0
0029015720131026,9,157,1039196,1,38,0,1,0,0,0
0029015720131026,45,157,1039196,1,47,0,0,0,1,0
0029015720131026,65,29,1038531,1,19,0,0,0,0,1
0029015720131026,74,157,1039196,1,29,0,1,0,0,0
0029015720131026,78,29,1038531,1,37,0,1,0,0,0
0029015720131026,111,157,1039196,1,44,0,0,0,1,0
0029015720131026,165,29,1038531,1,37,0,1,0,0,0
0029015720131026,191,157,1039196,1,35,0,0,0,1,0
0029015720131026,202,29,1038531,1,55,0,0,0,1,0
0366023120131026,8,231,1047136,1,26,0,1,0,0,0
0366023120131026,29,231,1047136,1,36,0,1,0,0,0
0366023120131026,35,366,1055788,1,41,0,0,0,1,0
0366023120131026,56,366,1055788,1,32,0,0,0,1,0
0366023120131026,63,231,1047136,1,39,0,0,0,1,0
0366023120131026,82,231,1047136,1,42,0,1,0,0,0
0366023120131026,88,366,1055788,1,30,0,0,0,1,0
0366023120131026,103,366,1055779,1,37,0,1,0,0,0
0366023120131026,107,231,1047136,1,35,0,0,0,0,0
0366023120131026,138,231,1047136,1,39,0,0,0,1,0
0366023120131026,149,231,1047136,1,32,0,0,0,1,0
0490023420131026,13,490,1040717,1,48,0,0,0,0,0
0490023420131026,20,490,1040717,1,52,0,0,0,0,0
0490023420131026,42,490,1040717,1,51,0,0,0,0,0
0490023420131026,69,234,1047153,1,38,0,0,1,0,0
0490023420131026,73,490,1040717,1,44,0,0,0,0,0
0490023420131026,83,234,1047153,1,39,0,1,0,0,0
0490023420131026,87,490,1040717,1,39,0,0,0,0,0
0490023420131026,101,490,1040717,1,49,0,0,0,1,0
0490023420131026,126,490,1040717,1,52,0,0,0,1,0
0490023420131026,135,234,1047153,1,31,0,1,0,0,0
0490023420131026,154,234,1047153,1,39,0,0,0,1,0
0490023420131026,184,490,1040717,1,39,0,1,0,0,0
0156027720131026,8,156,1046860,1,34,0,1,0,0,0
0156027720131026,13,277,1039554,1,48,0,0,0,0,0
0156027720131026,40,156,1046860,1,47,0,1,0,0,0
0156027720131026,45,277,1039554,1,39,0,0,0,0,0
0156027720131026,70,156,1046860,1,55,0,0,0,1,0
0156027720131026,74,277,1039554,1,43,0,0,0,0,0
0156027720131026,115,277,1039554,1,30,0,0,0,0,0
0156027720131026,122,277,1039554,1,54,0,0,0,0,0
0156027720131026,126,156,1046860,1,47,0,0,0,0,0
0156027720131026,142,156,1046860,1,44,0,0,0,0,0
0156027720131026,146,277,1039554,1,62,0,0,0,0,0
0156027720131026,150,156,1046860,1,32,0,0,0,0,0
0156027720131026,163,156,1046860,1,38,0,0,0,0,0
0156027720131026,180,156,1046860,1,43,0,0,0,0,0
0156027720131026,195,156,1046860,1,38,0,0,0,0,0
0156027720131026,215,156,1046860,1,45,0,0,0,0,0
0416030120131026,26,416,1032677,1,54,0,0,0,0,1
0416030120131026,30,301,1039657,1,39,0,0,0,1,0
0416030120131026,100,301,1039657,1,22,0,0,0,1,0
0416030120131026,118,301,1039657,1,61,0,0,0,1,0
0416030120131026,128,301,1039657,1,45,0,0,0,0,0
0416030120131026,142,301,1039657,1,36,0,0,0,1,0
0521031120131026,5,311,1032177,1,31,0,0,0,1,0
0521031120131026,26,311,1032177,1,32,0,1,0,0,0
0521031120131026,30,521,1031424,1,44,0,1,0,0,0
0521031120131026,35,311,1032177,1,35,0,1,0,0,0
0521031120131026,57,521,1031424,1,62,0,0,0,0,0
0521031120131026,63,311,1032177,1,36,0,0,0,1,0
0521031120131026,82,521,1031424,1,38,0,0,0,1,0
0521031120131026,90,311,1032177,1,36,0,1,0,0,0
0521031120131026,94,521,1031424,1,34,0,0,0,1,0
0521031120131026,118,311,1032177,1,47,0,0,0,0,0
0521031120131026,132,311,1032177,1,52,0,0,0,0,0
0521031120131026,147,311,1032177,1,53,0,0,0,0,0
0521031120131026,165,311,1032177,1,65,0,0,0,0,1
0521031120131026,170,521,1031424,1,44,0,0,0,0,0
0521031120131026,174,311,1032177,1,21,0,0,0,1,0
0521031120131026,178,521,1031424,1,30,0,0,0,0,0
0521031120131026,213,311,1032177,1,34,0,0,0,1,0
0521031120131026,219,521,1031424,1,41,0,0,1,0,0
0509031220131026,23,509,1025411,1,37,0,1,0,0,0
0509031220131026,33,312,1047537,1,40,0,0,0,1,0
0509031220131026,42,509,1025411,1,41,0,0,0,0,0
0509031220131026,70,312,1047537,1,42,0,0,0,1,0
0509031220131026,81,509,1025411,1,29,0,0,0,1,0
0509031220131026,92,509,1025411,1,31,0,1,0,0,0
0509031220131026,101,312,1047537,1,35,0,0,0,0,1
0509031220131026,116,312,1047537,1,43,0,0,1,0,0
0768032720131026,5,768,1058354,1,27,0,0,0,0,1
0768032720131026,14,768,1058354,1,33,0,0,0,1,0
0768032720131026,21,327,1039823,1,37,0,1,0,0,0
0768032720131026,25,768,1058354,1,36,0,0,0,1,0
0768032720131026,41,768,1058354,1,38,0,1,0,0,0
0768032720131026,45,327,1039823,1,39,0,0,0,0,0
0768032720131026,60,327,1039823,1,40,0,0,0,1,0
0768032720131026,72,327,1039823,1,29,0,1,0,0,0
0768032720131026,87,327,1039823,1,40,0,1,0,0,0
0768032720131026,122,768,1058354,1,26,0,0,0,0,0
0051032820131026,5,51,1038725,1,41,0,1,0,0,0
0051032820131026,12,328,1055626,1,41,0,0,0,0,0
0051032820131026,19,51,1038725,1,38,0,1,0,0,0
0051032820131026,23,328,1055626,1,52,0,0,0,0,0
0051032820131026,33,328,1055626,1,53,0,0,0,0,0
0051032820131026,44,328,1055626,1,45,0,0,0,0,0
0051032820131026,75,328,1055626,1,43,0,0,0,0,0
0051032820131026,83,328,1055626,1,43,0,0,0,1,0
0051032820131026,108,328,1055626,1,49,0,0,1,0,0
0051032820131026,119,328,1055626,1,38,0,0,0,0,0
0051032820131026,128,328,1055626,1,47,0,0,1,0,0
0051032820131026,138,328,1055626,1,46,0,1,0,0,0
0051032820131026,157,51,1038725,1,43,0,0,1,0,0
0051032820131026,171,328,1055626,1,58,0,0,0,1,0
0051032820131026,176,51,1038725,1,43,0,0,0,0,0
0086033120131026,8,86,1046599,1,34,0,0,0,0,0
0086033120131026,16,331,1039924,1,40,0,1,0,0,0
0086033120131026,57,331,1039924,1,32,0,0,0,1,0
0086033120131026,68,86,1046599,1,33,0,0,0,0,1
0086033120131026,72,331,1039924,1,35,0,1,0,0,0
0086033120131026,76,86,1046599,1,49,0,0,0,0,0
0086033120131026,99,331,1039924,1,32,0,1,0,0,0
0086033120131026,105,86,1046599,1,39,0,1,0,0,0
0086033120131026,109,331,1039924,1,45,0,1,0,0,0
0086033120131026,157,331,1039924,1,34,0,1,0,0,0
0244036520131026,7,244,1037691,1,15,0,0,0,0,1
0244036520131026,47,244,1037691,1,37,0,0,0,0,0
0244036520131026,88,244,1037691,1,32,0,0,0,0,0
0244036520131026,117,244,1037691,1,46,0,0,0,0,0
0244036520131026,134,244,1037691,1,26,0,0,0,0,1
0244036520131026,144,244,1037691,1,54,0,0,0,0,0
0244036520131026,160,244,1037691,1,37,0,0,0,0,0
0244036520131026,164,365,1047714,1,37,0,0,0,0,0
0244036520131026,168,244,1037691,1,35,0,1,0,0,0
0147039220131026,5,392,1040108,1,43,0,0,0,0,0
0147039220131026,72,392,1040108,1,40,0,1,0,0,0
0147039220131026,82,147,1046845,1,26,0,0,0,1,0
0147039220131026,88,392,1040108,1,42,0,0,0,1,0
0147039220131026,107,147,1046845,1,31,0,0,0,1,0
0147039220131026,112,392,1040108,1,39,0,1,0,0,0
0147039220131026,147,392,1040108,1,61,0,0,1,0,0
0147039220131026,151,147,1046845,1,47,0,0,0,1,0
0147039220131026,158,392,1040108,1,44,0,1,0,0,0
0147039220131026,164,147,1046845,1,45,0,0,0,1,0
0147039220131026,176,392,1040108,1,35,0,0,0,1,0
0774040020131026,40,774,1050425,1,45,0,0,0,0,0
0774040020131026,84,400,1047904,1,40,0,0,0,0,0
0774040020131026,121,774,1050425,1,40,0,1,0,0,0
0774040020131026,143,774,1050425,1,35,0,0,0,0,0
0774040020131026,158,774,1050425,1,29,0,0,0,1,0
0774040020131026,162,400,1047904,1,51,0,0,0,1,0
0749041520131026,23,415,1023584,1,58,0,0,0,1,0
0749041520131026,66,415,1023584,1,43,0,0,0,0,1
0749041520131026,72,749,1042357,1,43,0,1,0,0,0
0749041520131026,96,749,1042357,1,47,0,0,0,0,0
0749041520131026,117,749,1042357,1,37,0,0,0,0,0
0749041520131026,121,415,1023584,1,41,0,0,0,0,0
0749041520131026,130,749,1042357,1,31,0,1,0,0,0
0749041520131026,135,415,1023584,1,35,0,0,0,1,0
0749041520131026,139,749,1042357,1,45,0,0,0,0,1
0463042820131026,13,428,1040367,1,37,0,0,0,0,0
0463042820131026,43,463,1048335,1,55,0,0,1,0,0
0463042820131026,48,428,1040367,1,35,0,0,0,0,0
0463042820131026,55,463,1048335,1,41,0,1,0,0,0
0463042820131026,95,428,1040367,1,43,0,0,0,0,0
0463042820131026,99,463,1048335,1,36,0,0,0,0,0
0463042820131026,110,463,1048335,1,54,0,0,0,0,0
0463042820131026,140,428,1040367,1,26,0,1,0,0,0
0463042820131026,159,428,1040367,1,34,0,1,0,0,0
0463042820131026,164,463,1048335,1,27,0,0,0,0,1
0295043320131026,5,295,1055403,1,52,0,0,0,0,0
0295043320131026,30,295,1055403,1,55,0,0,1,0,0
0295043320131026,34,433,1024984,1,50,0,1,0,0,0
0295043320131026,38,295,1055403,1,52,0,1,0,0,0
0295043320131026,67,433,1024984,1,39,0,0,0,0,0
0295043320131026,102,295,1055403,1,51,0,0,0,1,0
0295043320131026,115,433,1024984,1,39,0,0,0,1,0
0295043320131026,119,295,1055403,1,47,0,0,0,1,0
0295043320131026,168,295,1055403,1,48,0,1,0,0,0
0295043320131026,181,295,1055403,1,46,0,1,0,0,0
0648043420131026,5,648,1049165,1,44,0,1,0,0,0
0648043420131026,14,648,1049165,1,46,0,0,0,0,1
0648043420131026,19,434,1032931,1,54,0,0,0,0,0
0648043420131026,60,434,1032931,1,19,0,0,0,1,0
0648043420131026,81,434,1032931,1,36,0,0,0,1,0
0648043420131026,91,434,1032931,1,27,0,0,0,1,0
0648043420131026,99,434,1032931,1,31,0,1,0,0,0
0648043420131026,127,648,1049165,1,44,0,1,0,0,0
0648043420131026,132,434,1032931,1,35,0,0,0,0,0
0648043420131026,175,434,1032931,1,34,0,0,0,1,0
0067045720131026,16,67,1023275,1,49,0,1,0,0,0
0067045720131026,20,457,1040488,1,76,0,0,0,0,0
0067045720131026,29,457,1040488,1,41,0,0,0,0,0
0067045720131026,34,67,1023275,1,41,0,1,0,0,0
0067045720131026,60,67,1023275,1,51,0,0,0,0,0
0067045720131026,68,457,1040488,1,43,0,0,1,0,0
0067045720131026,77,67,1023275,1,29,0,1,0,0,0
0067045720131026,108,457,1040488,1,44,0,0,0,1,0
0067045720131026,116,67,1023275,1,17,0,0,0,0,1
0067045720131026,120,457,1040488,1,34,0,0,0,0,0
0067045720131026,125,67,1023275,1,34,0,1,0,0,0
0067045720131026,129,457,1040488,1,34,0,1,0,0,0
0067045720131026,133,67,1023275,1,43,0,0,0,0,0
0067045720131026,159,67,1023275,1,49,0,0,0,1,0
0067045720131026,163,457,1040488,1,45,0,0,0,0,0
0465046620131026,10,466,1040607,1,44,0,0,0,0,0
0465046620131026,19,465,1040623,1,41,0,0,1,0,0
0465046620131026,36,465,1040623,1,52,0,0,1,0,0
0465046620131026,73,466,1040607,1,68,0,0,1,0,0
0465046620131026,77,465,1040623,1,46,0,1,0,0,0
0465046620131026,101,465,1040623,1,32,0,1,0,0,0
0465046620131026,121,465,1040623,1,45,0,0,0,0,0
0465046620131026,125,466,1040607,1,50,0,0,0,0,0
0465046620131026,130,465,1040623,1,27,0,0,0,0,1
0465046620131026,135,466,1040607,1,51,0,1,0,0,0
0465046620131026,159,466,1040607,1,57,0,0,0,0,0
0465046620131026,165,465,1040623,1,31,0,0,0,0,1
0465046620131026,177,466,1040607,1,59,0,0,1,0,0
0465046620131026,208,465,1040623,1,35,0,0,0,0,1
0002047220131026,6,2,1061349,1,42,0,1,0,0,0
0002047220131026,42,2,1061293,1,38,0,0,0,1,0
0002047220131026,46,472,1048451,1,47,0,0,0,0,0
0002047220131026,105,472,1048451,1,41,0,1,0,0,0
0002047220131026,114,2,1061293,1,37,0,0,1,0,0
0002047220131026,121,472,1048451,1,36,0,1,0,0,0
0002047220131026,129,2,1061349,1,36,0,0,0,0,1
0002047220131026,134,472,1048451,1,51,0,0,0,0,0
0002047220131026,148,2,1061349,1,55,0,0,0,1,0
0254049820131026,7,498,1040792,1,38,0,0,0,0,0
0254049820131026,15,254,1045419,1,44,0,1,0,0,0
0254049820131026,46,254,1045419,1,46,0,1,0,0,0
0254049820131026,50,498,1040792,1,43,0,0,0,0,0
0254049820131026,54,254,1045419,1,47,0,0,0,0,0
0254049820131026,65,498,1040792,1,54,0,0,0,0,0
0254049820131026,89,254,1045419,1,42,0,1,0,0,0
0254049820131026,117,254,1045419,1,51,0,0,0,0,0
0254049820131026,130,254,1045419,1,38,0,1,0,0,0
0254049820131026,134,498,1040792,1,42,0,0,0,0,0
0254049820131026,139,254,1045419,1,32,0,1,0,0,0
0254049820131026,156,254,1045419,1,45,0,1,0,0,0
0254049820131026,184,498,1040792,1,48,0,0,0,0,1
0204050320131026,22,204,1055022,1,48,0,0,1,0,0
0204050320131026,33,204,1055022,1,44,0,0,0,0,0
0204050320131026,59,503,1040827,1,48,0,1,0,0,0
0204050320131026,65,204,1055022,1,37,0,1,0,0,0
0204050320131026,81,204,1055022,1,33,0,1,0,0,0
0204050320131026,85,503,1040827,1,39,0,1,0,0,0
0204050320131026,89,204,1055022,1,36,0,0,0,1,0
0204050320131026,107,204,1055022,1,34,0,0,0,1,0
0204050320131026,157,204,1055022,1,36,0,0,0,1,0
0539051820131026,28,518,1056742,1,42,0,1,0,0,0
0539051820131026,34,539,1033570,1,48,0,1,0,0,0
0539051820131026,62,539,1033570,1,39,0,1,0,0,0
0539051820131026,100,539,1033570,1,34,0,1,0,0,0
0539051820131026,122,539,1033570,1,28,0,1,0,0,0
0539051820131026,128,518,1056742,1,56,0,0,1,0,0
0539051820131026,141,539,1033570,1,32,0,1,0,0,0
0539051820131026,185,518,1056742,1,42,0,0,0,0,0
0539051820131026,192,539,1033570,1,41,0,1,0,0,0
0414051920131026,8,414,1032621,1,41,0,0,0,0,0
0414051920131026,21,414,1032621,1,54,0,0,0,0,0
0414051920131026,46,519,1048753,1,38,0,0,1,0,0
0414051920131026,53,414,1032621,1,55,0,0,0,0,0
0414051920131026,61,519,1048753,1,25,0,0,0,0,1
0414051920131026,74,519,1048753,1,36,0,0,0,0,0
0414051920131026,91,414,1032621,1,65,0,0,1,0,0
0414051920131026,115,519,1048753,1,44,0,0,1,0,0
0414051920131026,126,414,1032621,1,41,0,0,0,1,0
0414051920131026,138,414,1032621,1,40,0,0,0,0,0
0414051920131026,146,519,1048753,1,23,0,0,0,0,1
0414051920131026,152,414,1040212,1,29,0,0,0,1,0
0414051920131026,167,414,1032621,1,73,0,0,1,0,0
0700052220131026,5,700,1026383,1,31,0,1,0,0,0
0700052220131026,29,700,1026383,1,36,0,0,1,0,0
0700052220131026,33,522,1031405,1,56,0,0,0,0,0
0700052220131026,48,522,1031405,1,45,0,0,0,0,0
0700052220131026,59,700,1026383,1,35,0,0,0,1,0
0700052220131026,103,522,1031405,1,48,0,0,0,1,0
0700052220131026,131,522,1031405,1,49,0,0,0,0,0
0674052820131026,5,674,1033984,1,52,0,0,0,0,0
0674052820131026,11,528,1033505,1,43,0,1,0,0,0
0674052820131026,26,528,1033505,1,30,0,0,0,0,1
0674052820131026,31,674,1033984,1,53,0,0,0,0,0
0674052820131026,45,674,1033984,1,34,0,1,0,0,0
0674052820131026,64,674,1033984,1,29,0,1,0,0,0
0674052820131026,108,674,1033984,1,51,0,1,0,0,0
0674052820131026,140,528,1033505,1,40,0,0,0,0,0
0674052820131026,145,674,1033984,1,25,0,1,0,0,0
0674052820131026,150,528,1033505,1,44,0,1,0,0,0
0674052820131026,164,674,1033984,1,36,0,0,0,0,0
0110052920131026,31,110,1059662,1,37,0,1,0,0,0
0110052920131026,37,529,1033535,1,44,0,1,0,0,0
0110052920131026,59,110,1059662,1,43,0,0,0,0,0
0110052920131026,78,529,67072,1,5,1,0,0,0,0
0110052920131026,111,110,1059662,1,30,0,1,0,0,0
0110052920131026,117,529,1033535,1,35,0,1,0,0,0
0110052920131026,121,110,1059662,1,35,0,1,0,0,0
0110052920131026,133,110,1059662,1,36,0,0,0,0,0
0110052920131026,160,110,1059662,1,37,0,1,0,0,0
0110052920131026,176,110,1059662,1,41,0,1,0,0,0
0704057420131026,7,574,1041207,1,33,0,0,0,1,0
0704057420131026,14,704,1057733,1,54,0,0,0,0,0
0704057420131026,18,574,1049012,1,15,0,0,0,0,1
0704057420131026,49,704,1057733,1,47,0,1,0,0,0
0704057420131026,59,704,1057733,1,39,0,1,0,0,0
0704057420131026,66,574,1041207,1,49,0,0,0,0,0
0704057420131026,102,704,1057733,1,34,0,1,0,0,0
0704057420131026,109,574,1025788,1,47,0,0,0,1,0
0704057420131026,113,704,1057733,1,41,0,0,0,0,0
0704057420131026,117,574,1049012,1,47,0,0,1,0,0
0704057420131026,164,574,1041207,1,32,0,1,0,0,0
0288058720131026,30,288,1032038,1,42,0,0,0,0,0
0288058720131026,41,288,1032038,1,38,0,1,0,0,0
0288058720131026,53,587,1026796,1,48,0,0,0,1,0
0288058720131026,89,587,1026796,1,31,0,0,0,1,0
0288058720131026,144,587,1026796,1,34,0,1,0,0,0
0288058720131026,171,288,1032038,1,39,0,1,0,0,0
0096062620131026,5,626,1041287,1,39,0,0,0,0,1
0096062620131026,12,96,1046656,1,47,0,1,0,0,0
0096062620131026,17,626,1041287,1,46,0,1,0,0,0
0096062620131026,52,96,1046656,1,38,0,0,1,0,0
0096062620131026,67,96,1046656,1,47,0,1,0,0,0
0096062620131026,88,96,1046656,1,59,0,0,0,1,0
0096062620131026,101,626,1041287,1,33,0,1,0,0,0
0096062620131026,110,96,1046656,1,39,0,1,0,0,0
0096062620131026,114,626,1041287,1,46,0,0,1,0,0
0096062620131026,120,96,1046656,1,48,0,1,0,0,0
0096062620131026,151,626,1041287,1,40,0,1,0,0,0
0096062620131026,188,96,1046656,1,52,0,0,0,0,0
0811063020131026,5,630,1025894,1,51,0,1,0,0,0
0811063020131026,27,630,1025894,1,32,0,0,0,1,0
0811063020131026,35,630,1025894,1,48,0,0,0,1,0
0811063020131026,54,811,1058484,1,27,0,0,0,1,0
0811063020131026,65,811,1058484,1,46,0,0,0,1,0
0811063020131026,69,630,1025894,1,38,0,0,0,0,1
0811063020131026,83,630,1025894,1,41,0,0,0,1,0
0811063020131026,88,811,1058484,1,59,0,0,0,1,0
0811063020131026,129,811,1058484,1,42,0,0,0,0,0
0811063020131026,142,811,1058484,1,47,0,0,0,0,0
0811063020131026,156,630,1025894,1,40,0,0,0,0,0
0367065120131026,18,651,1041385,1,50,0,0,0,1,0
0367065120131026,24,367,1040045,1,47,0,0,0,0,0
0367065120131026,48,651,1041385,1,57,0,0,1,0,0
0367065120131026,58,651,1041385,1,39,0,0,0,1,0
0367065120131026,66,367,1040045,1,43,0,0,1,0,0
0367065120131026,71,651,1041385,1,35,0,0,0,0,0
0367065120131026,78,651,1041385,1,54,0,0,0,1,0
0367065120131026,132,651,1041385,1,48,0,1,0,0,0
0367065120131026,142,367,1040045,1,43,0,0,0,1,0
0732065720131026,16,657,1041413,1,38,0,1,0,0,0
0732065720131026,25,732,1050121,1,26,0,0,0,0,1
0732065720131026,29,657,1041413,1,34,0,0,0,0,0
0732065720131026,69,657,1041413,1,40,0,0,1,0,0
0732065720131026,103,732,1050121,1,40,0,1,0,0,0
0732065720131026,117,732,1050121,1,40,0,0,0,1,0
0732065720131026,121,657,1041413,1,39,0,0,0,0,0
0732065720131026,136,657,1041413,1,38,0,0,0,0,0
0732065720131026,140,732,1050121,1,30,0,0,0,0,1
0732065720131026,151,657,1041413,1,39,0,0,1,0,0
0732065720131026,155,732,1050121,1,51,0,0,0,1,0
0732065720131026,161,657,1041413,1,41,0,0,0,0,1
0690066320131026,33,663,1026411,1,25,0,0,0,1,0
0690066320131026,43,663,1033908,1,36,0,0,0,1,0
0690066320131026,75,663,1033908,1,46,0,0,0,0,0
0690066320131026,81,690,1057482,1,31,0,1,0,0,0
0690066320131026,90,690,1057482,1,34,0,1,0,0,0
0690066320131026,111,690,1057482,1,50,0,0,0,0,0
0690066320131026,144,690,1057482,1,39,0,1,0,0,0
0690066320131026,178,690,1057482,1,34,0,1,0,0,0
0497066420131026,8,664,1057353,1,43,0,0,0,0,1
0497066420131026,32,664,1057353,1,51,0,0,0,0,0
0497066420131026,53,664,1057353,1,34,0,1,0,0,0
0497066420131026,58,497,1048551,1,34,0,0,0,0,1
0497066420131026,75,664,1057353,1,27,0,0,0,1,0
0497066420131026,90,664,1057353,1,41,0,1,0,0,0
0497066420131026,119,497,1048551,1,36,0,1,0,0,0
0497066420131026,123,664,1057353,1,39,0,1,0,0,0
0497066420131026,160,664,1057353,1,46,0,1,0,0,0
0497066420131026,165,497,1048551,1,34,0,1,0,0,0
0646067020131026,5,646,1045151,1,47,0,0,0,0,0
0646067020131026,19,646,1045151,1,40,0,0,0,1,0
0646067020131026,27,670,1043910,1,41,0,1,0,0,0
0646067020131026,33,646,1045151,1,36,0,0,0,0,0
0646067020131026,62,670,1043910,1,55,0,0,0,0,0
0646067020131026,94,670,1043910,1,35,0,1,0,0,0
0646067020131026,101,646,1045151,1,50,0,0,1,0,0
0646067020131026,137,670,1043910,1,41,0,0,0,0,0
0646067020131026,142,646,1045151,1,47,0,0,0,0,0
0736069720131026,22,736,1042242,1,52,0,0,0,1,0
0736069720131026,42,736,1042242,1,46,0,0,1,0,0
0736069720131026,56,736,1042242,1,17,0,0,0,0,1
0736069720131026,127,736,1042242,1,31,0,0,0,0,1
0736069720131026,132,736,1050157,1,5,0,0,0,1,0
0736069720131026,159,736,1042242,1,41,0,0,0,0,0
0736069720131026,164,697,1041713,1,45,0,0,1,0,0
0703069820131026,6,703,1025700,1,44,0,1,0,0,0
0703069820131026,18,703,1025700,1,21,0,1,0,0,0
0703069820131026,29,698,1049575,1,43,0,1,0,0,0
0703069820131026,51,703,1025700,1,47,0,1,0,0,0
0703069820131026,72,698,1049575,1,40,0,0,0,0,0
0703069820131026,78,703,1025700,1,46,0,0,1,0,0
0703069820131026,85,698,1049575,1,37,0,1,0,0,0
0703069820131026,89,703,1025700,1,43,0,1,0,0,0
0703069820131026,93,698,1049575,1,36,0,0,0,0,1
0703069820131026,102,698,1049575,1,39,0,1,0,0,0
0703069820131026,122,698,1049575,1,37,0,0,0,0,0
0703069820131026,132,698,1049575,1,21,0,0,0,0,1
0703069820131026,141,698,1049575,1,41,0,1,0,0,0
0703069820131026,145,703,1025700,1,44,0,0,0,0,0
0703069820131026,158,698,1049575,1,41,0,0,0,0,0
0703069820131026,165,703,1025700,1,35,0,1,0,0,0
0703069820131026,169,698,1049575,1,31,0,0,0,0,1
0009070620131026,30,9,1038465,1,45,0,1,0,0,0
0009070620131026,98,9,1038465,1,22,0,1,0,0,0
0009070620131026,136,706,1049739,1,40,0,1,0,0,0
0009070620131026,172,706,1049739,1,44,0,1,0,0,0
0719071820131026,7,718,1049882,1,49,0,0,0,0,0
0719071820131026,11,719,1057896,1,26,0,0,0,0,1
0719071820131026,15,718,1049882,1,49,0,0,0,0,0
0719071820131026,27,718,1049882,1,37,0,0,0,1,0
0719071820131026,54,718,1049882,1,45,0,0,0,0,1
0719071820131026,58,719,1057896,1,32,0,0,0,0,1
0719071820131026,62,718,1049882,1,42,0,0,1,0,0
0719071820131026,104,719,1057896,1,29,0,0,0,0,1
0719071820131026,120,719,1057896,1,51,0,0,0,0,0
0719071820131026,124,718,1049882,1,37,0,0,0,0,0
0719071820131026,140,718,1049882,1,41,0,0,0,0,0
0719071820131026,145,719,1057896,1,43,0,0,0,0,1
0719071820131026,151,718,1049882,1,37,0,0,0,0,1
0513072120131026,42,721,1042030,1,40,0,1,0,0,0
0513072120131026,74,721,1042030,1,29,0,1,0,0,0
0513072120131026,121,721,1042030,1,30,0,1,0,0,0
0513072120131026,134,721,1042030,1,42,0,0,0,0,0
0513072120131026,139,513,1040885,1,42,0,0,0,0,0
0513072120131026,153,721,1042030,1,39,0,1,0,0,0
0513072120131026,160,513,1040885,1,41,0,0,0,0,0
0513072120131026,175,513,1040885,1,50,0,0,0,1,0
0545072620131026,23,726,1042144,1,47,0,0,0,1,0
0545072620131026,32,545,1033619,1,37,0,0,0,1,0
0545072620131026,36,726,1042144,1,33,0,0,0,1,0
0545072620131026,59,726,1042144,1,34,0,1,0,0,0
0545072620131026,94,726,1042144,1,34,0,1,0,0,0
0545072620131026,98,545,1033619,1,41,0,0,0,0,0
0545072620131026,102,726,1042144,1,36,0,1,0,0,0
0545072620131026,107,545,1033619,1,43,0,0,0,0,0
0545072620131026,158,545,1033619,1,20,0,0,0,0,1
0193074220131026,5,193,1039233,1,30,0,0,0,1,0
0193074220131026,10,742,1050179,1,36,0,1,0,0,0
0193074220131026,30,193,1039233,1,39,0,0,0,0,1
0193074220131026,39,742,1050179,1,38,0,0,0,1,0
0193074220131026,43,193,1039233,1,42,0,0,0,0,0
0193074220131026,47,742,1050179,1,36,0,1,0,0,0
0193074220131026,129,193,1039233,1,40,0,0,0,1,0
0193074220131026,142,193,1039233,1,46,0,0,0,0,0
0193074220131026,167,193,1039233,1,29,0,0,0,0,1
0255074620131026,37,746,1034803,1,33,0,0,0,1,0
0255074620131026,42,255,1023962,1,53,0,0,0,1,0
0255074620131026,90,746,1034803,1,36,0,0,0,1,0
