"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Fair Catch","Touchback","Downed","Out Of Bounds","Onside","Onside Success"
0388041920131024,151,419,1056123,1,57,0,0,0,0,0,0
0388041920131024,173,419,1056123,1,63,0,0,0,0,0,0
0388041920131024,179,388,1055843,1,65,0,1,0,0,0,0
0388041920131024,193,419,1056123,1,64,0,0,0,0,0,0
0388041920131024,212,388,1055843,1,64,0,0,0,0,0,0
0388041920131024,229,388,1055843,1,65,0,0,0,0,0,0
0334043020131024,1,430,1048185,1,65,0,1,0,0,0,0
0334043020131024,15,430,1048185,1,65,0,1,0,0,0,0
0334043020131024,23,334,1032385,1,65,0,1,0,0,0,0
0334043020131024,32,430,1048185,1,65,0,1,0,0,0,0
0334043020131024,82,430,1048185,1,57,0,0,0,0,0,0
0334043020131024,102,334,1032385,1,38,1,0,0,0,0,0
0334043020131024,110,334,1032385,1,64,0,0,0,0,0,0
0334043020131024,134,430,1048185,1,52,0,0,0,0,0,0
0334043020131024,142,334,1032385,1,56,0,0,0,0,0,0
0334043020131024,153,430,1048185,1,52,0,0,0,0,0,0
0334043020131024,173,334,1032385,1,56,0,0,0,0,0,0
0066007720131025,1,77,1015667,1,65,0,1,0,0,0,0
0066007720131025,37,77,1015667,1,65,0,0,0,0,0,0
0066007720131025,57,77,1015667,1,65,0,1,0,0,0,0
0066007720131025,95,66,1031180,1,63,0,0,0,0,0,0
0066007720131025,101,77,1015667,1,65,0,1,0,0,0,0
0066007720131025,113,77,1015667,1,65,0,1,0,0,0,0
0066007720131025,117,66,1031180,1,65,0,1,0,0,0,0
0066007720131025,132,66,1031180,1,65,0,1,0,0,0,0
0066007720131025,140,77,1015667,1,63,0,0,0,0,0,0
0066007720131025,160,66,1031180,1,65,0,1,0,0,0,0
0066007720131025,171,77,1015667,1,65,0,1,0,0,0,0
0066007720131025,198,66,1031180,1,60,0,0,0,0,0,0
0066007720131025,208,77,1015667,1,65,0,1,0,0,0,0
0047000520131026,1,5,1038376,1,65,0,1,0,0,0,0
0047000520131026,11,47,1031113,1,48,0,0,0,0,0,0
0047000520131026,21,5,1038376,1,65,0,0,0,0,0,0
0047000520131026,30,47,1031113,1,44,0,0,0,0,0,0
0047000520131026,79,5,1038376,1,41,0,0,0,0,0,0
0047000520131026,86,47,1031113,1,65,0,1,0,0,0,0
0047000520131026,104,47,1031113,1,59,0,0,0,0,0,0
0047000520131026,108,47,1031113,1,30,0,0,0,0,0,0
0047000520131026,127,5,1038376,1,65,0,1,0,0,0,0
0047000520131026,148,47,1031113,1,54,0,0,0,0,0,0
0047000520131026,170,5,1038376,1,36,0,0,0,0,0,0
0047000520131026,180,47,1046408,1,65,0,1,0,0,0,0
0694000820131026,1,694,1034090,1,65,0,0,0,0,0,0
0694000820131026,6,8,1030863,1,61,0,0,0,0,0,0
0694000820131026,20,8,1030863,1,65,0,1,0,0,0,0
0694000820131026,40,8,1030863,1,65,0,0,0,0,0,0
0694000820131026,60,8,1030863,1,65,0,0,0,0,0,0
0694000820131026,81,8,1030855,1,65,0,1,0,0,0,0
0694000820131026,83,8,1030863,1,55,0,0,0,0,0,0
0694000820131026,90,694,1034090,1,65,0,0,0,0,0,0
0694000820131026,115,8,1046189,1,65,0,0,0,0,0,0
0694000820131026,127,694,1034090,1,43,0,0,0,0,0,0
0694000820131026,140,8,1046189,1,65,0,1,0,0,0,0
0229003720131026,1,229,1047079,1,59,0,0,0,0,0,0
0229003720131026,9,37,1031074,1,65,0,1,0,0,0,0
0229003720131026,16,37,1031074,1,65,0,1,0,0,0,0
0229003720131026,30,37,1031074,1,65,0,1,0,0,0,0
0229003720131026,55,37,1031074,1,65,0,0,0,0,0,0
0229003720131026,83,37,1031074,1,65,0,1,0,0,0,0
0229003720131026,91,37,1031074,1,60,0,0,0,0,0,0
0229003720131026,96,229,1047079,1,61,0,0,0,0,0,0
0229003720131026,109,37,1031074,1,65,0,1,0,0,0,0
0229003720131026,117,229,1047079,1,55,0,0,0,0,0,0
0229003720131026,126,37,1031074,1,60,0,0,0,0,0,0
0709007120131026,1,709,1041908,1,65,0,1,0,0,0,0
0709007120131026,24,709,1041908,1,63,0,0,0,0,0,0
0709007120131026,50,709,1041908,1,65,0,1,0,0,0,0
0709007120131026,66,709,1041908,1,60,0,0,0,0,0,0
0709007120131026,83,71,1046562,1,65,0,0,0,0,0,0
0709007120131026,85,71,1046562,1,65,0,1,0,0,0,0
0709007120131026,102,71,1046562,1,65,0,0,0,0,0,0
0709007120131026,122,71,1046562,1,47,0,0,0,0,0,0
0709007120131026,142,71,1046562,1,38,0,0,0,0,0,0
0709007120131026,159,709,1041908,1,65,0,1,0,0,0,0
0164012820131026,1,164,1023687,1,65,0,1,0,0,0,0
0164012820131026,10,128,1039022,1,65,0,0,0,0,0,0
0164012820131026,20,164,1023687,1,64,0,0,0,0,0,0
0164012820131026,27,128,1039022,1,65,0,1,0,0,0,0
0164012820131026,43,128,1039022,1,65,0,0,0,0,0,0
0164012820131026,57,164,1023687,1,60,0,0,0,0,0,0
0164012820131026,68,128,1039022,1,65,0,1,0,0,0,0
0164012820131026,79,128,1039022,1,65,0,0,0,0,0,0
0164012820131026,90,128,1039022,1,65,0,0,0,0,0,0
0164012820131026,99,128,1039022,1,65,0,1,0,0,0,0
0164012820131026,101,128,1039022,1,65,0,0,0,0,0,0
0164012820131026,109,128,1039022,1,65,0,1,0,0,0,0
0164012820131026,115,128,1039022,1,65,0,1,0,0,0,0
0164012820131026,155,164,1023687,1,62,0,0,0,0,0,0
0164012820131026,174,128,1039022,1,62,0,0,0,0,0,0
0029015720131026,1,29,1029527,1,65,0,1,0,0,0,0
0029015720131026,25,29,1029527,1,65,0,1,0,0,0,0
0029015720131026,28,157,1039197,1,65,0,0,0,0,0,0
0029015720131026,41,29,1029527,1,65,0,1,0,0,0,0
0029015720131026,58,157,1039197,1,65,0,1,0,0,0,0
0029015720131026,94,157,1039197,1,65,0,1,0,0,0,0
0029015720131026,107,29,1029527,1,50,0,1,0,0,0,0
0029015720131026,115,29,1029527,1,65,0,1,0,0,0,0
0029015720131026,118,157,1039197,1,65,0,1,0,0,0,0
0029015720131026,125,29,1029527,1,65,0,1,0,0,0,0
0029015720131026,136,157,1039197,1,65,0,1,0,0,0,0
0029015720131026,145,29,1029527,1,65,0,0,0,0,0,0
0029015720131026,174,29,1029527,1,65,0,1,0,0,0,0
0029015720131026,187,29,1029527,1,65,0,0,0,0,0,0
0366023120131026,1,366,1055774,1,62,0,0,0,0,0,0
0366023120131026,21,366,1055774,1,65,0,1,0,0,0,0
0366023120131026,48,366,1055774,1,65,0,1,0,0,0,0
0366023120131026,76,366,1055774,1,62,0,0,0,0,0,0
0366023120131026,94,231,1047123,1,63,0,0,0,1,0,0
0366023120131026,99,231,1047123,1,62,0,0,0,0,0,0
0366023120131026,121,366,1055774,1,61,0,0,0,0,0,0
0366023120131026,157,366,1055774,1,58,0,0,0,0,0,0
0366023120131026,167,366,1055774,1,64,0,0,0,0,0,0
0490023420131026,1,234,1047146,1,63,0,0,0,1,0,0
0490023420131026,9,234,1047146,1,65,0,0,0,0,0,0
0490023420131026,16,234,1047146,1,57,0,0,0,0,0,0
0490023420131026,29,234,1047146,1,65,0,1,0,0,0,0
0490023420131026,35,234,1047146,1,65,0,1,0,0,0,0
0490023420131026,50,234,1047146,1,60,0,0,0,0,0,0
0490023420131026,96,234,1047146,1,65,0,1,0,0,0,0
0490023420131026,104,490,1040714,1,63,0,0,0,0,0,0
0490023420131026,122,490,1040714,0,11,0,0,0,0,1,1
0490023420131026,140,490,1040714,1,65,0,0,0,0,0,0
0490023420131026,167,490,1040714,1,62,0,0,0,0,0,0
0490023420131026,179,234,1047146,1,47,1,0,0,0,0,0
0156027720131026,1,277,1032003,1,63,0,0,0,0,0,0
0156027720131026,22,156,1045394,1,61,0,0,0,0,0,0
0156027720131026,27,156,1045394,1,57,0,0,0,0,0,0
0156027720131026,36,277,1032003,1,65,0,1,0,0,0,0
0156027720131026,58,156,1045394,1,60,0,0,0,0,0,0
0156027720131026,66,277,1032003,1,65,0,0,0,0,0,0
0156027720131026,85,156,1045394,1,60,0,0,0,0,0,0
0156027720131026,97,277,1032003,1,65,0,0,0,0,0,0
0156027720131026,103,156,1045394,1,43,0,0,0,0,0,0
0156027720131026,117,156,1045394,1,61,0,0,0,1,0,0
0156027720131026,191,277,1032003,1,60,0,0,0,0,0,0
0156027720131026,205,277,1032003,1,65,0,0,0,0,0,0
0416030120131026,1,416,1024755,1,48,0,0,0,0,0,0
0416030120131026,16,301,1039662,1,31,0,0,0,0,0,0
0416030120131026,47,416,1024755,1,53,0,0,0,0,0,0
0416030120131026,82,416,1024755,1,41,0,0,0,0,0,0
0416030120131026,84,301,1039662,1,65,0,1,0,0,0,0
0416030120131026,96,416,1024755,1,57,0,0,0,0,0,0
0416030120131026,113,416,1024755,1,57,0,0,0,0,0,0
0416030120131026,122,416,1024755,1,59,0,0,0,0,0,0
0416030120131026,138,416,1024755,1,65,0,1,0,0,0,0
0521031120131026,1,521,1031424,1,65,0,1,0,0,0,0
0521031120131026,17,521,1031424,1,65,0,1,0,0,0,0
0521031120131026,22,521,1031424,1,65,0,1,0,0,0,0
0521031120131026,44,521,1031424,1,65,0,1,0,0,0,0
0521031120131026,53,311,1039750,1,59,0,0,0,0,0,0
0521031120131026,70,521,1031424,1,48,0,0,0,0,0,0
0521031120131026,78,311,1039750,1,65,0,1,0,0,0,0
0521031120131026,108,311,1039750,1,65,0,1,0,0,0,0
0521031120131026,120,311,1039750,1,65,0,1,0,0,0,0
0521031120131026,142,521,1031424,1,50,0,0,0,0,0,0
0521031120131026,151,521,1031424,1,50,0,0,0,0,0,0
0521031120131026,159,521,1031424,1,54,0,0,0,0,0,0
0521031120131026,187,521,1031424,1,65,0,1,0,0,0,0
0521031120131026,203,311,1039750,0,10,0,0,0,0,1,0
0521031120131026,209,521,1031424,1,65,0,1,0,0,0,0
0509031220131026,1,509,1025409,1,56,0,0,0,0,0,0
0509031220131026,18,312,1036825,1,40,0,0,0,0,0,0
0509031220131026,55,312,1036825,1,65,0,1,0,0,0,0
0509031220131026,84,312,1036825,1,63,0,0,0,0,0,0
0509031220131026,111,509,1025409,1,45,0,0,0,0,0,0
0509031220131026,134,509,1025409,1,65,0,1,0,0,0,0
0768032720131026,1,327,1039820,1,65,0,1,0,0,0,0
0768032720131026,32,327,1039820,1,65,0,1,0,0,0,0
0768032720131026,54,768,1042488,1,65,0,1,0,0,0,0
0768032720131026,68,768,1042488,1,65,0,0,0,0,0,0
0768032720131026,83,768,1042488,1,65,0,1,0,0,0,0
0768032720131026,97,768,1042488,1,65,0,0,0,0,0,0
0768032720131026,115,327,1039820,1,54,0,0,0,0,0,0
0768032720131026,131,327,1039820,1,60,0,0,0,0,0,0
0768032720131026,143,327,1039820,1,65,0,0,0,0,0,0
0768032720131026,166,327,1039820,1,63,0,0,0,0,0,0
0051032820131026,1,328,1055626,1,65,0,1,0,0,0,0
0051032820131026,29,51,1023202,1,61,0,0,0,0,0,0
0051032820131026,39,51,1023202,1,26,1,0,0,0,0,0
0051032820131026,53,51,1023202,1,64,0,0,0,0,0,0
0051032820131026,71,51,1023202,1,64,0,0,0,0,0,0
0051032820131026,101,51,1023202,1,65,0,1,0,0,0,0
0051032820131026,114,51,1023202,1,65,0,1,0,0,0,0
0051032820131026,121,51,1023202,1,65,0,1,0,0,0,0
0051032820131026,133,51,1023202,1,64,0,0,0,0,0,0
0051032820131026,150,328,1055626,1,58,0,0,0,0,0,0
0051032820131026,164,51,1046455,1,62,0,0,0,0,0,0
0051032820131026,181,328,1055626,1,65,0,0,0,0,0,0
0051032820131026,200,51,1046455,1,58,0,0,0,0,0,0
0086033120131026,1,331,1047649,1,41,0,0,0,0,0,0
0086033120131026,31,86,1046599,1,36,0,0,0,0,0,0
0086033120131026,43,331,1047649,1,42,0,0,0,0,0,0
0086033120131026,49,86,1046599,1,39,0,0,0,0,0,0
0086033120131026,91,86,1046599,1,42,0,0,0,0,0,0
0086033120131026,93,86,1046599,1,49,0,0,0,0,0,0
0086033120131026,114,86,1046599,1,60,0,0,0,0,0,0
0086033120131026,122,86,1046599,1,48,0,0,0,0,0,0
0086033120131026,128,331,1047649,1,45,0,0,0,0,0,0
0086033120131026,148,331,1047649,1,57,0,0,0,0,0,0
0086033120131026,152,86,1046599,1,34,0,0,0,1,0,0
0244036520131026,1,365,1039975,1,64,0,0,0,1,0,0
0244036520131026,14,244,1037691,1,40,1,0,0,0,0,0
0244036520131026,20,365,1039975,1,65,0,1,0,0,0,0
0244036520131026,34,244,1037691,1,45,0,0,0,0,0,0
0244036520131026,40,365,1039975,1,65,0,0,0,0,0,0
0244036520131026,55,365,1039975,1,65,0,1,0,0,0,0
0244036520131026,72,244,1037691,1,46,0,0,0,0,0,0
0244036520131026,95,244,1037691,1,65,0,0,0,0,0,0
0244036520131026,106,365,1039975,1,65,0,1,0,0,0,0
0244036520131026,130,365,1039975,1,65,0,1,0,0,0,0
0244036520131026,140,365,1039975,1,65,0,1,0,0,0,0
0244036520131026,152,365,1039975,1,62,0,0,0,0,0,0
0147039220131026,1,147,1046845,1,65,0,0,0,0,0,0
0147039220131026,17,147,1046845,1,65,0,1,0,0,0,0
0147039220131026,22,392,1047839,1,59,0,0,0,0,0,0
0147039220131026,40,147,1046845,1,65,0,1,0,0,0,0
0147039220131026,67,147,1046845,1,32,0,0,0,0,0,0
0147039220131026,99,147,1046845,1,38,0,0,0,1,0,0
0147039220131026,103,392,1047839,1,65,0,0,0,0,0,0
0147039220131026,118,392,1047839,1,58,0,0,0,0,0,0
0147039220131026,124,392,1047839,1,65,0,1,0,0,0,0
0147039220131026,139,147,1046845,1,65,0,1,0,0,0,0
0147039220131026,172,147,1046845,1,62,0,0,0,0,0,0
0147039220131026,193,147,1046845,1,32,0,0,0,0,0,0
0147039220131026,203,392,1047839,0,13,0,0,0,0,1,0
0147039220131026,207,147,1046845,1,33,1,0,0,0,0,0
0147039220131026,226,392,1047839,0,9,0,0,0,0,1,0
0774040020131026,1,774,1042552,1,55,0,0,0,0,0,0
0774040020131026,3,400,1027912,1,65,0,1,0,0,0,0
0774040020131026,24,774,1042552,1,58,0,0,0,0,0,0
0774040020131026,49,400,1027912,1,58,0,0,0,0,0,0
0774040020131026,57,774,1042552,1,43,0,0,0,0,0,0
0774040020131026,65,400,1027912,1,51,0,0,0,0,0,0
0774040020131026,79,774,1042552,1,46,0,0,0,0,0,0
0774040020131026,92,400,1027912,1,57,0,0,0,0,0,0
0774040020131026,100,774,1042552,1,37,0,0,0,0,0,0
0774040020131026,116,400,1027912,1,65,0,0,0,0,0,0
0774040020131026,167,774,1042552,1,40,0,0,0,0,0,0
0774040020131026,185,400,1027912,0,24,0,0,0,0,1,0
0749041520131026,1,415,1023584,1,63,0,0,0,0,0,0
0749041520131026,19,749,1042350,1,61,0,0,0,0,0,0
0749041520131026,48,415,1023584,1,65,0,1,0,0,0,0
0749041520131026,59,749,1042350,1,64,0,0,0,0,0,0
0749041520131026,78,415,1023584,1,65,0,1,0,0,0,0
0749041520131026,81,749,1042350,1,65,0,0,0,0,0,0
0749041520131026,150,415,1023584,1,65,0,1,0,0,0,0
0749041520131026,159,749,1042350,1,65,0,0,0,0,0,0
0749041520131026,175,415,1023584,1,65,0,1,0,0,0,0
0463042820131026,1,428,1033158,1,65,0,0,0,0,0,0
0463042820131026,9,463,1040538,1,65,0,1,0,0,0,0
0463042820131026,22,463,1040538,1,65,0,1,0,0,0,0
0463042820131026,37,428,1033158,1,65,0,1,0,0,0,0
0463042820131026,65,428,1033158,1,58,0,0,0,0,0,0
0463042820131026,74,428,1033158,1,65,0,0,0,0,0,0
0463042820131026,90,463,1040538,1,40,0,0,0,0,0,0
0463042820131026,91,463,1040538,1,65,0,1,0,0,0,0
0463042820131026,106,428,1033158,1,60,0,0,0,0,0,0
0463042820131026,122,428,1033158,1,65,0,0,0,0,0,0
0463042820131026,132,463,1040538,1,65,0,1,0,0,0,0
0463042820131026,152,463,1040538,1,65,0,1,0,0,0,0
0463042820131026,177,428,1033158,1,45,0,0,0,0,0,0
0295043320131026,1,433,1024983,1,63,0,0,0,0,0,0
0295043320131026,13,433,1024983,1,65,0,1,0,0,0,0
0295043320131026,23,433,1024983,1,65,0,1,0,0,0,0
0295043320131026,49,433,1024983,1,65,0,1,0,0,0,0
0295043320131026,62,295,1055403,1,61,0,0,0,0,0,0
0295043320131026,95,433,1024983,1,50,0,1,0,0,0,0
0295043320131026,109,295,1055403,1,63,0,0,0,0,0,0
0295043320131026,126,433,1024983,1,65,0,1,0,0,0,0
0295043320131026,130,433,1024983,1,65,0,1,0,0,0,0
0295043320131026,139,295,1055403,1,63,0,0,0,0,0,0
0295043320131026,144,433,1024983,1,65,0,1,0,0,0,0
0295043320131026,164,433,1024983,1,64,0,0,0,0,0,0
0295043320131026,177,433,1024983,1,65,0,1,0,0,0,0
0648043420131026,1,434,1040484,1,64,0,0,0,0,0,0
0648043420131026,43,434,1040484,1,65,0,0,0,0,0,0
0648043420131026,73,434,1040484,1,58,0,0,0,0,0,0
0648043420131026,93,648,1041345,1,59,0,0,0,0,0,0
0648043420131026,119,434,1040484,1,65,0,1,0,0,0,0
0648043420131026,147,648,1041345,1,46,0,0,0,0,0,0
0648043420131026,170,648,1041345,1,64,0,0,0,0,0,0
0648043420131026,185,648,1041345,1,65,0,1,0,0,0,0
0067045720131026,1,457,1048298,1,58,0,0,0,0,0,0
0067045720131026,10,457,1048298,1,59,0,0,0,0,0,0
0067045720131026,25,67,1023275,1,65,0,1,0,0,0,0
0067045720131026,52,457,1048298,1,57,0,0,0,0,0,0
0067045720131026,91,457,1048298,1,50,0,1,0,0,0,0
0067045720131026,98,67,1023275,1,65,0,0,0,0,0,0
0067045720131026,138,457,1048298,1,65,0,0,0,0,0,0
0067045720131026,153,457,1040487,1,63,0,0,0,0,0,0
0067045720131026,171,67,1023275,1,64,0,0,0,0,0,0
0465046620131026,1,465,1056365,1,65,0,1,0,0,0,0
0465046620131026,26,466,1056423,1,65,0,1,0,0,0,0
0465046620131026,57,466,1056423,1,65,0,1,0,0,0,0
0465046620131026,68,465,1056365,1,51,0,0,0,0,0,0
0465046620131026,83,466,1056423,1,65,0,1,0,0,0,0
0465046620131026,90,465,1056365,1,65,0,1,0,0,0,0
0465046620131026,110,466,1056423,1,65,0,1,0,0,0,0
0465046620131026,117,466,1056423,1,57,0,0,0,0,0,0
0465046620131026,172,465,1056365,1,65,0,1,0,0,0,0
0465046620131026,190,465,1056365,1,65,0,0,0,0,0,0
0465046620131026,200,466,1056423,1,65,0,0,0,0,0,0
0002047220131026,2,472,1040647,1,69,0,0,0,0,0,0
0002047220131026,22,472,1040647,1,55,0,0,0,0,0,0
0002047220131026,34,2,1061319,1,65,0,1,0,0,0,0
0002047220131026,61,472,1040647,1,65,0,1,0,0,0,0
0002047220131026,72,2,1061319,1,59,0,0,0,0,0,0
0002047220131026,81,2,1061319,1,65,0,0,0,0,0,0
0002047220131026,94,472,1040647,1,40,0,0,0,1,0,0
0002047220131026,99,2,1061319,1,40,0,0,0,0,0,0
0002047220131026,101,2,1061319,1,38,0,0,0,0,0,0
0002047220131026,144,472,1040647,1,60,0,0,0,0,0,0
0002047220131026,162,472,1040647,1,63,0,0,0,0,0,0
0002047220131026,176,472,1040647,1,51,0,0,0,0,0,0
0002047220131026,196,2,1061351,0,12,0,0,0,0,1,1
0254049820131026,1,254,1052304,1,65,0,0,0,0,0,0
0254049820131026,21,498,1040792,1,65,0,1,0,0,0,0
0254049820131026,39,498,1040792,1,64,0,0,0,0,0,0
0254049820131026,61,254,1052304,1,65,0,0,0,0,0,0
0254049820131026,76,254,1052304,0,17,0,0,0,0,1,1
0254049820131026,84,498,1040792,1,65,0,1,0,0,0,0
0254049820131026,102,498,1040792,1,65,0,1,0,0,0,0
0254049820131026,112,498,1040792,1,63,0,0,0,0,0,0
0254049820131026,126,498,1040792,1,63,0,0,0,0,0,0
0254049820131026,149,498,1040792,1,65,0,0,0,0,0,0
0204050320131026,1,204,1047042,1,62,0,0,0,0,0,0
0204050320131026,17,503,1040827,1,55,0,0,0,0,0,0
0204050320131026,27,503,1040827,1,52,0,0,0,0,0,0
0204050320131026,39,503,1040827,1,52,0,0,0,0,0,0
0204050320131026,52,204,1047042,1,65,0,1,0,0,0,0
0204050320131026,72,503,1040827,1,65,0,1,0,0,0,0
0204050320131026,102,503,1040827,1,65,0,1,0,0,0,0
0204050320131026,112,503,1040827,1,65,0,1,0,0,0,0
0204050320131026,128,204,1031758,1,35,0,0,0,1,0,0
0204050320131026,135,503,1040827,1,54,0,0,0,0,0,0
0204050320131026,142,204,1047042,1,49,0,0,0,0,0,0
0204050320131026,150,503,1040827,1,64,0,0,0,0,0,0
0204050320131026,170,503,1040827,1,62,0,0,0,0,0,0
0204050320131026,191,204,1047042,1,65,0,1,0,0,0,0
0539051820131026,1,539,1041149,1,65,0,1,0,0,0,0
0539051820131026,11,518,1033336,1,60,0,0,0,0,0,0
0539051820131026,46,518,1033336,1,60,0,0,0,1,0,0
0539051820131026,58,518,1033336,1,65,0,0,0,0,0,0
0539051820131026,72,518,1033336,1,60,0,0,0,0,0,0
0539051820131026,85,539,1041149,1,59,0,0,0,0,0,0
0539051820131026,89,518,1033336,1,65,0,1,0,0,0,0
0539051820131026,110,518,1033336,0,14,0,0,0,0,1,0
0539051820131026,112,518,1033336,1,65,0,1,0,0,0,0
0539051820131026,135,518,1033336,1,65,0,1,0,0,0,0
0539051820131026,150,518,1033336,1,61,0,0,0,0,0,0
0539051820131026,176,518,1033336,1,44,0,0,0,0,0,0
0539051820131026,180,539,1041149,1,65,0,1,0,0,0,0
0414051920131026,1,519,1040958,1,65,0,1,0,0,0,0
0414051920131026,16,519,1040958,1,60,0,0,0,0,0,0
0414051920131026,28,519,1040958,1,65,0,1,0,0,0,0
0414051920131026,40,414,1032635,1,36,0,0,0,0,0,0
0414051920131026,70,414,1032635,1,65,0,1,0,0,0,0
0414051920131026,84,519,1040958,1,39,1,0,0,0,0,0
0414051920131026,105,519,1040958,1,29,0,0,0,0,0,0
0414051920131026,109,414,1032635,1,24,0,0,0,0,0,0
0414051920131026,133,519,1040958,1,65,0,0,0,0,0,0
0414051920131026,162,519,1040958,1,45,0,0,0,0,0,0
0414051920131026,176,414,1032635,0,22,0,0,0,0,1,0
0414051920131026,190,519,1040958,1,55,0,0,0,0,0,0
0700052220131026,1,522,1048820,1,65,0,0,0,0,0,0
0700052220131026,44,700,1034242,1,65,0,0,0,0,0,0
0700052220131026,79,522,1048820,1,65,0,1,0,0,0,0
0700052220131026,88,522,1048820,1,65,0,1,0,0,0,0
0700052220131026,106,700,1034242,1,65,0,0,0,0,0,0
0700052220131026,120,522,1048820,1,65,0,1,0,0,0,0
0700052220131026,126,700,1034242,1,65,0,1,0,0,0,0
0700052220131026,138,700,1034242,0,19,0,0,0,0,1,1
0700052220131026,143,700,1034242,1,65,0,1,0,0,0,0
0700052220131026,150,522,1048820,1,60,0,0,0,0,0,0
0700052220131026,165,522,1048820,1,65,0,0,0,0,0,0
0700052220131026,178,700,1034242,1,56,0,0,0,0,0,0
0700052220131026,196,522,1048820,1,65,0,1,0,0,0,0
0674052820131026,1,528,1041050,1,65,0,0,0,0,0,0
0674052820131026,41,528,1041050,1,65,0,1,0,0,0,0
0674052820131026,85,674,1049408,1,58,0,0,0,0,0,0
0674052820131026,87,674,1049408,1,65,0,0,0,0,0,0
0674052820131026,91,674,1049408,1,61,0,0,0,0,0,0
0674052820131026,122,528,1041050,1,62,0,0,0,0,0,0
0674052820131026,133,674,1049408,1,51,0,0,0,0,0,0
0674052820131026,158,528,1041050,1,51,0,0,0,0,0,0
0110052920131026,1,110,1046700,1,65,0,1,0,0,0,0
0110052920131026,13,110,1059662,1,65,0,0,0,0,0,0
0110052920131026,24,529,1056915,1,63,0,0,0,0,0,0
0110052920131026,55,529,1056915,1,65,0,0,0,0,0,0
0110052920131026,87,110,1046700,1,65,0,1,0,0,0,0
0110052920131026,104,529,1056915,1,61,0,0,0,0,0,0
0110052920131026,140,529,1056915,1,63,0,0,0,1,0,0
0110052920131026,156,529,1056915,1,52,0,0,0,0,0,0
0110052920131026,171,529,1056915,1,63,0,0,0,0,0,0
0110052920131026,186,529,1056915,1,58,0,0,0,0,0,0
0704057420131026,1,704,1057716,1,65,0,1,0,0,0,0
0704057420131026,42,574,1025817,1,65,0,1,0,0,0,0
0704057420131026,55,574,1025817,1,65,0,1,0,0,0,0
0704057420131026,73,704,1057716,1,55,0,0,0,0,0,0
0704057420131026,79,574,1025817,1,65,0,0,0,0,0,0
0704057420131026,95,574,1025817,1,65,0,1,0,0,0,0
0704057420131026,97,574,1025817,1,65,0,1,0,0,0,0
0704057420131026,130,574,1025817,1,65,0,0,0,0,0,0
0704057420131026,142,574,1025817,1,65,0,1,0,0,0,0
0704057420131026,149,574,1025817,1,65,0,1,0,0,0,0
0288058720131026,1,587,1026796,1,65,0,1,0,0,0,0
0288058720131026,37,587,1026796,1,62,0,0,0,0,0,0
0288058720131026,49,288,1032038,1,65,0,1,0,0,0,0
0288058720131026,62,288,1032038,1,80,0,1,0,0,0,0
0288058720131026,76,587,1026796,1,62,0,0,0,0,0,0
0288058720131026,79,288,1032038,1,65,0,1,0,0,0,0
0288058720131026,85,288,1032038,1,65,0,1,0,0,0,0
0288058720131026,101,288,1032038,1,65,0,1,0,0,0,0
0288058720131026,124,288,1032038,1,65,0,1,0,0,0,0
0288058720131026,138,288,1032038,1,65,0,1,0,0,0,0
0288058720131026,152,288,1032038,1,65,0,1,0,0,0,0
0096062620131026,1,96,1054611,1,40,1,0,0,0,0,0
0096062620131026,31,96,1054611,1,40,0,0,0,0,0,0
0096062620131026,81,626,1049060,1,63,0,0,0,0,0,0
0096062620131026,105,626,1049060,1,65,0,0,0,0,0,0
0096062620131026,133,626,1049060,1,59,0,0,0,0,0,0
0096062620131026,147,96,1054611,1,64,0,0,0,0,0,0
0096062620131026,164,96,1054611,1,37,0,0,0,0,0,0
0096062620131026,170,96,1054611,1,40,0,0,0,0,0,0
0096062620131026,176,626,1049060,0,16,0,0,0,0,1,1
0096062620131026,184,626,1049060,1,65,0,1,0,0,0,0
0811063020131026,1,811,1058484,1,60,0,0,0,0,0,0
0811063020131026,20,811,1058484,1,65,0,1,0,0,0,0
0811063020131026,30,811,1058484,1,65,0,1,0,0,0,0
0811063020131026,43,811,1058484,1,65,0,1,0,0,0,0
0811063020131026,57,630,1025894,1,65,0,1,0,0,0,0
0811063020131026,76,811,1058484,1,64,0,0,0,0,0,0
0811063020131026,102,630,1025894,1,65,0,0,0,0,0,0
0811063020131026,110,630,1025894,1,65,0,1,0,0,0,0
0811063020131026,114,811,1058484,1,62,0,0,0,0,0,0
0811063020131026,119,630,1025894,1,65,0,1,0,0,0,0
0811063020131026,125,630,1025894,1,65,0,1,0,0,0,0
0811063020131026,150,630,1025894,1,65,0,1,0,0,0,0
0811063020131026,169,811,1058484,1,64,0,0,0,0,0,0
0811063020131026,177,630,1025894,1,65,0,0,0,0,0,0
0811063020131026,190,811,1058484,1,30,0,0,0,1,0,0
0811063020131026,206,630,1025894,1,55,0,0,0,0,0,0
0367065120131026,1,651,1033846,1,65,0,0,0,0,0,0
0367065120131026,12,367,1040048,1,64,0,0,0,0,0,0
0367065120131026,30,651,1033846,1,65,0,1,0,0,0,0
0367065120131026,43,367,1040048,1,58,0,0,0,0,0,0
0367065120131026,54,367,1040048,1,65,0,1,0,0,0,0
0367065120131026,73,367,1040048,1,65,0,0,0,0,0,0
0367065120131026,95,367,1040048,1,64,0,0,0,0,0,0
