"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
430,0574043020131231,46,239,3,30,18,294,3,0,0,1,27,0,4,33,0,0,0,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,44,1,31,8,473,2,0,0,1,1,32,16,4.0,20,4.0,20,1,0,1,0,15,12,0,2118,2,30,12,8,1,0,8,6,1
433,0433073620130829,37,206,5,47,31,283,0,0,1,1,14,0,1,11,0,0,0,0,2,2,0,0,0,0,3,1,4,4,1,1,0,0,0,39,4,179,7,455,4,0,0,0,0,40,20,5.0,17,2.0,12,1,2,4,0,10,17,1,1754,4,49,14,6,2,2,5,4,1
433,0654043320130907,50,272,2,32,14,260,2,1,0,2,13,0,1,5,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,2,104,6,390,6,0,0,3,2,35,38,6.0,14,1.0,6,3,1,0,0,15,10,0,1600,3,15,17,10,4,3,4,2,1
433,0433070320130914,45,272,3,27,17,177,2,0,0,2,42,0,1,73,1,0,0,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,44,3,165,7,455,4,0,0,1,1,42,30,9.0,21,1.0,1,5,0,6,0,16,11,1,1691,8,74,10,5,2,0,5,5,0
433,0433000820130928,25,46,0,32,17,159,0,1,0,4,72,0,1,4,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264,2,122,1,1,0,1,1,48,28,7.0,20,1.0,5,4,2,1,0,3,7,1,1291,5,29,14,4,4,1,2,0,0
433,0433003720131005,39,124,0,50,26,340,2,2,0,2,45,0,1,5,0,1,24,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,22,5,221,6,385,3,1,0,0,0,38,30,4.0,9,0.0,0,0,2,3,0,9,14,1,1925,4,34,19,5,5,3,3,1,1
433,0697043320131012,33,133,0,40,25,329,5,1,0,4,97,0,0,0,0,0,0,0,1,8,0,0,0,0,1,1,5,5,0,0,0,0,0,38,4,163,7,454,4,0,0,0,0,67,10,7.0,24,1.0,7,0,1,1,0,9,12,2,1628,8,65,14,6,2,1,3,3,0
433,0365043320131019,43,176,2,41,31,349,1,0,0,3,62,0,1,3,0,0,0,0,3,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,3,135,6,389,1,0,0,3,2,39,30,3.0,30,3.0,30,2,1,4,0,10,17,1,1978,5,30,18,11,0,0,4,2,1
433,0295043320131026,45,292,3,29,22,280,4,0,0,3,56,0,1,4,0,1,12,1,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,59,3,128,10,632,8,0,0,3,0,36,24,10.0,31,2.0,7,4,1,4,0,15,8,5,2024,8,60,10,3,2,2,1,1,0
433,0031043320131109,38,103,1,38,29,428,3,2,0,2,79,0,1,3,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,140,7,454,5,0,0,2,0,31,30,4.0,19,0.0,0,4,0,3,0,8,16,1,1981,5,35,13,6,1,0,4,2,2
433,0716043320131116,61,382,3,32,20,369,4,1,0,2,18,0,3,-12,0,0,0,0,1,0,0,0,0,0,1,1,7,6,0,0,0,0,0,51,1,47,9,577,7,0,0,2,1,39,14,9.0,60,3.0,32,3,1,1,0,17,12,2,2105,7,50,17,11,3,1,4,2,1
433,0434043320131123,29,126,1,43,27,252,0,1,0,3,64,0,0,0,0,0,0,0,1,9,0,0,0,0,3,1,1,1,0,0,0,0,0,10,4,170,3,171,0,0,0,0,0,50,30,5.0,14,2.0,8,2,1,4,0,5,14,2,1617,5,35,15,8,1,0,3,0,1
433,0433043020131128,35,117,0,43,28,201,0,3,0,3,55,0,2,3,1,0,0,0,1,25,0,0,0,0,2,1,1,1,0,0,0,0,0,10,8,338,3,189,2,0,0,1,1,53,24,9.0,34,2.0,12,7,2,5,1,8,8,1,1632,7,50,20,8,1,1,3,0,1
433,0433025520131230,48,221,2,36,23,256,1,1,0,3,44,0,3,14,0,0,0,0,1,1,0,0,0,0,3,1,3,2,0,0,0,0,1,25,5,212,5,305,0,0,0,3,0,44,24,10.0,49,1.0,13,5,2,3,0,12,15,1,1970,3,15,16,7,1,1,5,2,1
434,0454043420130831,45,358,5,42,28,336,3,0,0,1,21,0,5,15,0,0,0,0,3,9,0,0,0,0,2,1,8,7,0,0,0,0,0,58,3,145,9,584,8,0,0,1,1,46,18,10.0,28,3.0,9,4,0,4,0,16,16,1,1759,2,20,16,11,1,0,5,4,0
434,0709043420130907,47,172,3,25,16,212,1,1,0,2,42,0,3,22,0,0,0,0,3,81,1,0,0,0,1,1,5,5,0,0,0,0,0,38,4,146,7,465,5,0,0,0,0,30,36,5.0,9,0.0,0,1,0,4,0,11,10,2,1951,4,50,15,9,1,1,6,4,1
434,0434030620130921,50,280,3,47,32,343,2,2,0,1,18,0,0,0,0,0,0,0,3,82,1,0,0,0,2,1,6,6,0,0,0,0,0,45,4,174,8,520,7,0,0,1,1,44,16,6.0,17,0.0,0,0,1,5,0,16,16,1,2205,5,31,16,8,1,1,5,4,1
434,0030043420130928,28,239,3,30,21,256,3,0,0,4,90,0,2,10,0,0,0,0,1,0,0,0,0,0,1,0,5,5,1,0,0,0,0,41,3,146,7,451,6,0,0,1,1,58,34,11.0,52,5.0,23,2,1,5,0,10,11,2,1548,3,21,7,3,0,0,7,5,0
434,0434073620131005,43,245,2,28,19,278,4,0,0,0,0,0,3,30,0,0,0,0,1,15,0,0,0,0,3,3,6,6,0,0,0,0,0,51,1,42,10,650,6,0,0,3,0,47,32,7.0,38,7.0,38,2,1,2,0,13,14,2,1798,6,52,11,4,3,2,6,4,1
434,0434025720131012,37,142,3,31,22,233,2,0,0,2,58,0,0,0,0,1,21,1,2,7,0,0,0,0,0,0,6,5,0,0,0,0,0,41,7,269,7,455,6,0,0,0,0,36,40,4.0,14,2.0,12,0,2,7,0,7,12,4,1837,10,57,12,5,0,0,3,3,0
434,0235043420131019,37,205,2,36,18,295,1,1,0,2,35,0,2,-7,0,0,0,0,1,3,0,0,0,0,5,5,3,3,0,0,0,0,0,36,5,204,9,550,3,0,0,2,1,39,22,11.0,53,6.0,42,8,2,4,0,11,10,3,1842,7,50,14,4,0,0,6,3,3
434,0648043420131026,41,155,2,25,10,249,1,1,0,3,75,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,7,236,4,252,1,0,0,0,0,57,18,7.0,31,2.0,20,3,2,2,0,7,7,3,1533,6,50,14,4,0,0,4,2,1
434,0694043420131102,54,339,1,25,12,163,3,0,0,2,37,0,2,3,0,0,0,0,2,15,0,0,0,0,2,1,4,4,0,0,0,0,0,31,8,313,6,384,2,0,0,0,0,38,28,7.0,22,2.0,15,3,1,4,0,15,8,1,2025,5,35,19,10,0,0,3,1,1
434,0434033420131109,30,223,2,28,17,203,5,0,0,4,144,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,48,4,194,8,505,4,0,0,2,2,59,24,11.0,48,7.0,41,1,0,2,1,5,10,1,1354,2,20,12,6,2,2,5,5,0
434,0434043320131123,51,260,3,26,15,225,0,1,0,3,48,0,0,0,0,0,0,0,1,17,0,1,13,0,1,1,3,3,0,0,0,0,0,24,3,115,5,307,2,0,0,1,0,48,20,8.0,19,1.0,3,2,0,8,1,15,10,0,1983,7,43,14,8,2,1,4,3,1
434,0697043420131130,44,225,2,30,19,238,2,0,0,1,20,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,7,294,5,302,1,0,0,0,0,41,36,8.0,26,2.0,11,8,1,1,0,11,10,1,1883,4,32,14,5,1,1,2,2,0
434,0434003720131207,34,231,1,37,21,303,3,1,0,1,14,0,0,0,0,1,11,1,0,0,0,0,0,0,2,2,4,4,1,1,0,0,0,42,5,225,8,500,6,0,0,1,0,59,28,6.0,19,1.0,6,2,2,1,0,7,13,2,1540,7,40,12,2,3,1,4,2,1
434,0521043420140103,47,256,3,44,17,206,1,1,0,4,90,0,3,46,0,1,73,1,2,3,0,0,0,0,2,2,5,5,0,0,0,0,0,41,7,287,7,446,5,0,0,2,2,51,34,6.0,30,3.0,20,2,1,5,0,16,9,4,1931,4,42,18,6,2,1,4,3,1
457,0457064820130829,36,99,0,43,26,194,1,0,0,4,88,0,2,21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,6,242,3,195,1,0,0,2,1,38,24,3.0,13,1.0,10,5,0,1,0,5,12,1,1827,6,55,20,8,4,3,3,1,1
457,0419045720130907,41,134,3,36,25,377,2,1,0,1,26,0,4,30,0,1,-2,0,3,12,0,0,0,0,2,2,4,4,1,0,0,0,0,40,4,170,8,510,4,0,0,1,1,41,42,7.0,46,4.0,25,4,1,3,0,7,17,3,1633,4,50,16,9,1,1,5,4,1
457,0457025520130921,24,101,1,29,14,218,2,1,0,4,115,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,20,5,227,4,250,1,0,0,0,0,64,18,7.0,22,2.0,10,0,2,1,0,4,12,1,1162,8,57,10,4,0,0,2,2,0
457,0196045720130928,32,67,0,47,29,398,4,1,0,7,153,0,1,41,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,191,6,380,2,0,0,0,0,60,30,5.0,11,0.0,0,4,0,3,0,6,18,2,1431,9,94,17,9,2,1,2,1,1
457,0457074220131005,38,99,0,35,23,277,2,2,0,2,43,0,3,18,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,17,6,274,3,195,3,0,1,3,1,27,44,5.0,28,2.0,21,1,0,2,1,5,13,0,1762,11,79,16,6,3,2,2,1,1
457,0415045720131017,36,105,0,43,32,395,2,2,0,3,68,0,1,3,0,0,0,0,4,21,0,0,0,0,4,3,2,2,0,0,0,0,0,23,6,252,6,390,2,0,0,2,0,50,26,8.0,25,1.0,13,9,0,3,0,7,15,1,1859,7,44,15,5,0,0,5,1,3
457,0067045720131026,44,110,2,29,22,282,3,0,0,2,20,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,34,7,317,6,352,1,0,0,0,0,39,32,4.0,18,4.0,18,4,0,2,0,8,13,0,1824,4,50,16,8,0,0,5,5,0
457,0457049020131102,38,152,2,38,24,275,2,1,0,5,92,0,2,22,0,0,0,0,2,2,0,0,0,0,1,0,4,3,0,0,0,0,0,27,8,327,5,300,2,0,0,2,0,39,46,9.0,20,1.0,7,1,1,8,0,10,10,1,1776,8,80,15,5,1,0,4,3,0
457,0746045720131109,41,201,1,29,16,214,3,1,0,3,75,0,4,111,1,0,0,0,2,60,1,0,0,0,2,1,6,6,0,0,0,0,0,45,6,249,8,496,2,0,0,1,0,48,32,5.0,27,3.0,19,7,1,7,0,9,9,1,1588,13,102,15,7,0,0,5,3,1
457,0457054520131116,35,149,2,27,15,173,0,0,0,5,98,0,3,126,2,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,5,216,7,447,0,0,0,3,2,52,22,12.0,92,7.0,86,6,2,5,0,7,9,1,1381,7,65,12,4,1,1,4,2,2
457,0523045720131123,40,312,4,28,21,409,5,0,0,3,142,1,3,83,1,0,0,0,0,0,0,0,0,0,1,1,11,11,0,0,0,0,0,80,2,82,13,802,2,0,0,1,1,44,22,5.0,18,2.0,11,6,2,8,0,12,14,1,1868,6,45,10,5,2,1,4,3,0
457,0193045720131130,39,225,2,36,17,223,1,2,1,6,121,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,0,0,0,25,4,185,5,317,2,0,0,0,0,47,40,3.0,7,0.0,0,6,0,4,0,13,6,3,1477,9,85,12,2,4,3,3,2,1
457,0140045720131228,46,174,2,33,19,171,1,0,0,4,125,1,3,83,1,0,0,0,1,0,0,0,0,0,2,1,5,4,0,0,0,0,1,39,4,177,7,439,1,1,0,1,1,38,30,8.0,56,5.0,51,3,0,3,0,10,11,2,2004,4,25,15,6,3,2,3,3,0
463,0811046320130831,63,375,2,22,17,155,3,1,0,3,82,0,0,0,0,0,0,0,2,42,0,0,0,0,1,1,5,4,0,0,0,0,0,37,5,228,7,451,4,0,0,3,1,33,38,1.0,3,0.0,0,9,0,4,0,17,8,2,2158,10,84,17,9,1,0,5,4,1
463,0664046320130907,46,285,3,28,19,194,3,0,0,2,89,0,2,6,0,0,0,0,4,86,2,0,0,0,0,0,8,8,0,0,0,0,0,56,4,184,9,520,6,0,0,1,1,31,24,9.0,31,1.0,10,7,2,5,0,16,13,1,1915,6,75,12,7,1,1,3,3,0
463,0110046320130914,42,128,0,35,21,203,3,0,0,3,35,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,3,3,0,0,0,0,0,21,8,302,4,257,3,1,0,4,1,34,46,9.0,25,3.0,6,0,1,3,0,8,11,2,1820,8,70,14,3,3,2,3,2,0
463,0649046320130921,51,335,5,26,21,310,2,0,0,3,68,0,1,9,0,0,0,0,2,48,1,0,0,0,1,1,8,8,0,0,0,0,0,59,1,47,9,575,7,0,0,3,2,37,34,6.0,46,5.0,44,0,1,2,0,17,15,2,1751,4,33,10,7,1,1,9,6,1
463,0301046320131005,50,335,3,20,11,186,2,0,0,1,26,0,1,0,0,1,0,0,1,6,0,0,0,0,2,2,5,3,0,0,0,0,0,39,1,40,9,583,5,0,0,3,1,44,38,10.0,32,3.0,16,6,1,2,0,14,8,2,1626,8,71,12,6,1,0,6,3,2
463,0463055920131012,56,251,5,31,16,184,1,3,0,1,15,0,4,12,0,1,5,0,1,12,0,0,0,0,0,0,6,6,0,0,0,0,1,44,6,263,7,426,3,0,0,1,0,35,6,5.0,50,5.0,50,0,0,4,0,12,9,0,2236,8,75,21,11,2,2,5,5,0
463,0463042820131026,30,189,1,30,16,139,1,1,0,6,133,0,3,17,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,5,213,6,365,5,0,0,2,1,46,30,5.0,9,1.0,1,0,0,0,0,10,5,2,1463,3,21,12,4,0,0,4,2,2
463,0509046320131102,50,195,1,42,22,277,2,4,0,5,101,0,2,0,0,0,0,0,1,25,1,0,0,0,1,0,3,3,0,0,0,0,0,27,7,251,4,260,3,0,0,0,0,41,18,9.0,54,4.0,38,2,0,3,0,13,15,0,1899,4,40,16,5,1,1,2,2,0
463,0463041820131109,43,128,1,23,12,145,1,0,0,1,15,0,3,25,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,301,4,244,3,0,0,2,2,47,12,15.0,57,7.0,43,1,1,2,0,8,6,1,1636,5,31,16,6,1,1,3,2,1
463,0416046320131116,32,182,1,32,17,210,3,1,0,4,78,0,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,216,5,315,3,0,0,6,4,42,34,8.0,29,2.0,17,8,0,4,0,7,11,1,1283,3,30,12,5,1,1,1,1,0
463,0463053920131123,41,168,0,36,21,192,1,0,0,4,143,1,3,0,0,0,0,0,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,9,411,5,320,3,0,0,4,2,46,24,3.0,4,1.0,1,0,2,4,1,7,11,1,1756,7,54,17,3,0,0,3,0,2
463,0312046320131129,37,89,1,37,19,199,1,2,0,3,59,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,227,4,259,1,0,0,2,1,34,34,8.0,23,2.0,11,2,0,1,0,8,11,1,1741,5,42,14,3,3,1,4,2,1
463,0463025720140101,43,144,1,16,6,163,2,1,0,5,90,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,271,5,327,2,0,0,1,0,56,18,5.0,38,4.0,31,6,2,6,0,7,5,2,1596,6,50,13,4,0,0,2,2,0
465,0465042820130829,34,193,1,51,36,226,2,2,0,6,128,0,1,5,0,0,0,0,1,0,0,0,0,0,3,1,3,2,0,0,0,0,0,23,4,173,5,278,0,1,0,0,0,36,16,3.0,7,0.0,0,0,0,3,0,8,13,0,1916,1,15,18,6,4,4,4,1,1
465,0029046520130907,35,157,1,28,9,125,1,2,0,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,7,320,3,194,1,0,0,2,1,54,48,7.0,22,2.0,14,0,0,1,0,8,2,0,1462,8,70,15,4,3,0,0,0,0
465,0129046520130914,41,122,1,30,25,289,3,1,0,3,65,0,5,27,0,0,0,0,2,13,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,243,6,372,0,1,0,0,0,41,22,3.0,19,3.0,19,0,0,10,0,10,13,1,1667,3,29,12,5,1,0,4,3,1
465,0771046520130921,49,284,4,22,14,140,1,0,0,1,16,0,1,-1,0,0,0,0,2,20,0,0,0,0,1,1,5,5,0,0,0,0,0,38,6,268,7,399,1,1,0,0,0,40,40,5.0,15,1.0,7,0,0,3,0,15,7,1,1740,0,0,15,6,2,2,4,3,0
465,0465047320130928,37,248,4,35,25,320,4,0,0,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,56,3,155,9,550,2,0,0,1,1,45,34,6.0,20,2.0,15,0,3,2,0,7,16,2,1637,1,10,11,6,1,0,5,5,0
465,0277046520131012,57,194,3,56,34,385,1,1,0,4,119,0,1,3,0,1,22,0,0,0,0,0,0,0,4,4,3,3,1,0,0,0,0,39,6,206,8,395,0,0,0,1,0,38,30,4.0,27,2.0,11,0,1,11,0,14,22,2,2253,6,57,20,8,2,0,8,4,2
465,0465009620131019,25,133,1,42,27,161,1,0,0,7,158,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,2,2,0,0,0,0,0,14,5,181,3,181,1,0,0,0,0,62,8,5.0,15,0.0,0,0,0,3,0,7,10,0,1573,4,38,15,5,4,1,1,1,0
465,0465046620131026,42,149,1,42,29,335,3,0,0,2,56,0,3,5,0,1,8,0,1,5,0,0,0,0,2,0,3,3,1,0,0,0,0,27,8,309,5,311,3,0,0,2,1,49,21,8.0,22,1.0,6,0,1,2,0,10,17,2,2016,3,35,15,5,1,1,4,3,0
465,0630046520131102,27,86,1,49,26,265,2,2,0,3,53,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,178,5,321,3,0,0,0,0,31,42,4.0,14,1.0,11,0,0,5,0,6,18,1,1585,2,13,16,7,1,1,4,3,1
465,0731046520131109,42,150,1,39,17,252,2,1,0,4,136,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,163,5,308,2,1,0,0,0,38,28,6.0,24,4.0,22,0,3,5,0,12,9,3,1977,5,50,16,6,3,1,7,3,1
465,0465072120131121,58,330,6,18,15,141,0,0,1,3,56,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1,1,0,0,0,41,3,151,6,368,2,0,1,1,1,43,28,8.0,28,3.0,18,0,1,3,1,20,8,2,2150,7,35,13,7,1,1,6,4,0
465,0626046520131130,33,131,1,30,20,270,5,0,0,2,73,0,1,4,0,0,0,0,2,22,0,0,0,0,2,1,6,6,0,0,0,0,0,45,4,136,8,490,1,0,0,0,0,36,30,9.0,24,1.0,3,0,1,5,0,9,11,2,1798,3,34,12,6,0,0,5,4,0
465,0465049720140101,27,66,0,41,22,196,2,1,0,4,98,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,6,236,3,178,1,0,0,2,1,44,40,5.0,17,1.0,9,3,2,2,0,7,10,2,1484,2,20,15,6,2,1,2,2,0
466,0466011020130831,51,171,2,35,21,182,0,0,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,264,5,299,0,0,0,1,0,60,10,6.0,10,1.0,2,0,1,3,0,11,10,3,2033,4,20,20,8,3,2,4,2,2
466,0108046620130907,64,267,3,27,21,268,2,0,0,0,0,0,2,-2,0,0,0,0,2,0,0,0,0,0,1,1,5,3,0,0,0,0,0,36,3,133,7,454,4,0,0,2,1,24,26,6.0,29,1.0,8,0,1,6,0,14,13,3,2107,5,51,19,11,3,2,5,4,1
466,0466023420130914,38,128,0,24,13,86,1,1,0,7,151,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,413,2,124,0,0,0,0,0,36,38,4.0,16,1.0,11,0,0,0,0,5,7,1,1981,7,80,14,4,1,0,2,1,0
466,0277046620130921,44,138,0,20,14,202,3,0,0,1,12,0,2,8,0,1,2,1,4,29,0,0,0,0,1,1,4,4,0,0,0,0,0,31,7,268,6,371,3,0,0,1,1,37,46,8.0,37,3.0,27,0,2,7,0,5,5,0,1651,6,55,17,9,0,0,4,3,1
466,0721046620130928,44,210,3,56,38,389,3,1,0,4,46,0,1,19,0,0,0,0,1,6,0,0,0,0,1,1,4,4,2,1,0,0,0,45,1,43,8,506,5,0,0,2,0,35,36,4.0,8,1.0,5,0,0,0,0,15,20,0,1923,5,40,18,12,3,2,7,6,1
466,0466062620131004,58,177,4,51,33,393,2,0,0,3,45,0,2,15,0,0,0,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,44,2,110,8,500,2,1,0,2,2,51,22,2.0,9,1.0,7,0,1,3,0,12,20,1,2017,4,27,21,11,6,3,6,6,0
466,0466006620131019,52,165,2,30,22,208,0,0,0,1,21,0,1,4,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,189,4,242,0,0,0,0,0,41,34,3.0,10,1.0,8,0,0,0,0,14,13,0,2243,5,25,14,5,2,1,4,2,1
466,0465046620131026,36,130,0,40,24,357,2,1,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,22,6,329,6,382,4,0,0,1,1,53,32,4.0,11,1.0,4,0,1,4,0,6,11,1,1584,13,105,15,2,3,1,2,1,1
466,0466009620131102,42,218,1,24,14,206,2,1,0,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,23,6,259,5,275,0,0,0,0,0,64,16,3.0,15,2.0,14,1,1,6,0,7,8,2,1944,8,74,16,4,2,1,2,1,1
466,0466015620131109,33,164,2,47,31,247,0,0,0,5,99,0,2,20,0,0,0,0,1,24,0,0,0,0,3,1,2,2,0,0,0,0,0,17,4,177,4,254,2,0,0,2,0,28,48,6.0,12,1.0,2,1,0,3,0,5,15,0,1883,3,11,19,8,4,2,3,1,0
466,0630046620131116,51,311,4,27,20,171,1,0,0,1,39,0,3,39,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,4,205,7,422,1,0,0,1,1,43,36,11.0,57,5.0,38,0,0,5,0,16,8,1,1842,5,40,12,6,1,0,7,4,0
466,0077046620131130,47,104,2,33,23,259,1,1,0,3,41,0,3,21,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,23,5,236,5,280,1,0,0,0,0,42,34,5.0,26,2.0,19,0,0,0,0,5,14,7,2137,4,25,14,6,0,0,6,3,1
472,0472070320130831,38,104,0,46,32,242,1,1,0,6,137,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,354,1,45,0,0,1,4,2,47,20,2.0,8,0.0,0,0,1,2,0,3,15,0,2172,3,25,18,5,3,2,1,1,0
472,0428047220130907,41,103,3,40,29,253,0,0,0,6,95,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,279,4,197,2,0,0,2,1,20,60,3.0,13,1.0,10,0,1,1,0,7,12,2,1909,1,25,16,7,3,1,4,3,0
472,0704047220130914,19,99,0,26,14,299,3,2,0,6,95,0,2,24,0,0,0,0,1,25,0,0,0,0,0,0,3,3,0,0,0,0,0,21,5,225,4,200,0,0,0,2,2,30,80,9.0,27,3.0,12,0,1,0,0,4,10,1,1087,3,33,7,1,1,0,2,1,0
472,0472011020130921,41,187,1,26,15,146,1,1,0,6,107,0,0,0,0,0,0,0,2,25,0,0,0,0,1,0,2,1,0,0,0,0,0,13,8,278,3,120,0,0,0,3,1,70,14,4.0,5,1.0,1,0,0,1,0,11,7,3,1813,3,35,11,1,0,0,1,1,0
472,0626047220130928,27,40,0,35,23,228,2,0,0,1,20,0,1,6,0,0,0,0,0,0,0,1,-23,0,1,1,2,1,0,0,1,0,0,16,7,292,4,255,2,0,0,1,1,33,56,6.0,17,2.0,11,0,0,3,1,2,10,2,1460,6,44,15,4,1,0,3,2,1
472,0472047320131005,40,182,2,34,20,269,0,2,0,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,258,4,191,0,0,0,1,1,39,33,3.0,6,0.0,0,0,0,0,0,11,8,0,1760,4,40,13,4,2,0,4,2,1
472,0574047220131019,36,160,1,21,8,168,1,2,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,19,7,279,5,273,2,0,0,2,1,33,68,4.0,9,0.0,0,0,0,1,0,5,5,0,1289,5,29,15,6,0,0,2,1,1
472,0002047220131026,45,224,2,31,24,245,2,2,0,5,85,0,0,0,0,0,0,0,1,5,0,0,0,0,2,2,4,4,0,0,0,0,0,34,4,175,7,403,1,1,0,2,1,31,50,1.0,4,1.0,4,0,1,4,1,12,12,2,1874,7,79,13,7,0,0,6,4,2
472,0472067120131102,42,120,2,36,26,330,3,1,0,5,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,6,228,5,223,0,0,1,0,0,38,12,5.0,21,2.0,14,0,1,1,0,8,16,1,2250,4,45,15,7,1,1,3,3,0
472,0067047220131109,29,159,1,57,43,389,3,1,0,1,8,0,4,39,0,1,-2,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,7,363,7,406,4,0,0,1,0,25,48,2.0,7,0.0,0,0,1,2,0,8,19,0,1929,10,79,18,9,0,0,4,3,1
472,0472022920131123,43,157,1,27,13,141,0,0,0,5,69,0,2,16,0,0,0,0,1,33,0,0,0,0,1,1,1,1,0,0,0,0,0,10,11,449,3,150,0,0,0,1,1,34,34,5.0,15,0.0,0,0,0,2,0,11,7,0,1828,4,35,13,4,0,0,2,1,1
472,0295047220131130,43,181,1,28,18,190,2,1,0,1,27,0,1,6,0,0,0,0,1,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,206,5,273,2,0,0,2,2,37,44,4.0,18,1.0,12,0,2,2,0,15,8,0,1814,1,5,15,7,0,0,3,2,1
473,0706047320130831,42,193,0,17,6,84,1,0,0,2,38,0,2,3,0,1,45,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,13,7,329,3,195,3,0,0,1,0,32,29,5.0,23,3.0,17,3,1,4,0,11,3,1,1669,1,5,13,2,3,1,0,0,0
